"DayOfWeek","DayOfYear","Records Affected","Timestamp","WeekNbr"
5,2,null,2020-01-02T22:36:09.000Z,0
5,2,1,2020-01-02T22:36:12.000Z,0
5,2,36,2020-01-02T22:36:33.000Z,0
5,2,1,2020-01-02T22:36:33.000Z,0
5,2,36,2020-01-02T22:36:34.000Z,0
5,2,1,2020-01-02T22:36:44.000Z,0
5,2,1,2020-01-02T22:36:44.000Z,0
5,2,1,2020-01-02T22:37:48.000Z,0
5,2,1,2020-01-02T22:37:48.000Z,0
5,2,1,2020-01-02T22:38:12.000Z,0
5,2,1,2020-01-02T22:38:12.000Z,0
5,2,1,2020-01-02T22:38:20.000Z,0
5,2,1,2020-01-02T22:38:29.000Z,0
5,2,null,2020-01-02T22:39:08.000Z,0
5,2,1,2020-01-02T22:39:11.000Z,0
5,2,11,2020-01-02T22:39:16.000Z,0
5,2,1,2020-01-02T22:39:16.000Z,0
5,2,11,2020-01-02T22:39:17.000Z,0
5,2,1,2020-01-02T22:40:53.000Z,0
5,2,1,2020-01-02T22:40:53.000Z,0
5,2,1,2020-01-02T22:40:57.000Z,0
5,2,1,2020-01-02T22:54:49.000Z,0
5,2,208,2020-01-02T22:56:59.000Z,0
5,2,null,2020-01-02T23:01:19.000Z,0
5,2,1,2020-01-02T23:01:24.000Z,0
5,2,1,2020-01-02T23:01:41.000Z,0
5,2,1,2020-01-02T23:10:55.000Z,0
5,2,16097,2020-01-02T23:11:01.000Z,0
5,2,1,2020-01-02T23:53:37.000Z,0
5,2,1,2020-01-03T00:13:53.000Z,0
5,2,99,2020-01-02T23:54:28.000Z,0
5,2,1,2020-01-03T00:25:35.000Z,0
5,2,1,2020-01-03T00:52:57.000Z,0
5,2,54,2020-01-03T00:53:54.000Z,0
5,2,null,2020-01-03T01:11:04.000Z,0
5,2,1,2020-01-03T01:52:51.000Z,0
5,2,20,2020-01-03T01:53:41.000Z,0
5,2,1,2020-01-03T02:06:15.000Z,0
5,2,4437,2020-01-03T02:06:16.000Z,0
5,2,1,2020-01-03T03:25:43.000Z,0
5,2,1,2020-01-03T02:51:51.000Z,0
5,2,5,2020-01-03T02:52:33.000Z,0
5,2,1,2020-01-03T03:25:47.000Z,0
5,2,1,2020-01-03T03:30:48.000Z,0
5,2,1,2020-01-03T03:30:57.000Z,0
5,2,1,2020-01-03T03:30:57.000Z,0
5,2,1,2020-01-03T04:25:50.000Z,0
5,2,1,2020-01-03T03:55:38.000Z,0
5,2,1,2020-01-03T04:28:31.000Z,0
5,2,1,2020-01-03T05:01:17.000Z,0
5,2,0,2020-01-03T05:01:30.000Z,0
5,2,1,2020-01-03T05:01:30.000Z,0
5,2,1,2020-01-03T04:30:49.000Z,0
5,2,50,2020-01-03T04:30:50.000Z,0
5,2,1,2020-01-03T04:31:32.000Z,0
5,2,null,2020-01-03T04:32:14.000Z,0
5,2,29,2020-01-03T04:32:17.000Z,0
5,2,1,2020-01-03T04:32:17.000Z,0
5,2,29,2020-01-03T04:32:17.000Z,0
5,2,1,2020-01-03T04:36:14.000Z,0
5,2,0,2020-01-03T04:36:21.000Z,0
5,2,1,2020-01-03T04:36:21.000Z,0
5,2,1,2020-01-03T04:39:09.000Z,0
5,2,1,2020-01-03T04:39:13.000Z,0
5,2,1,2020-01-03T05:28:21.000Z,0
5,2,1,2020-01-03T04:42:24.000Z,0
5,2,338,2020-01-03T04:42:27.000Z,0
5,2,1,2020-01-03T04:52:55.000Z,0
5,2,1,2020-01-03T04:56:55.000Z,0
5,2,3,2020-01-03T04:53:43.000Z,0
5,2,1,2020-01-03T05:58:05.000Z,0
6,3,1,2020-01-03T06:23:32.000Z,0
6,3,1,2020-01-03T06:37:17.000Z,0
6,3,62,2020-01-03T06:37:17.000Z,0
6,3,null,2020-01-03T08:00:31.000Z,0
6,3,1,2020-01-03T10:28:09.000Z,0
6,3,1,2020-01-03T10:28:27.000Z,0
6,3,1,2020-01-03T10:31:22.000Z,0
6,3,0,2020-01-03T10:31:27.000Z,0
6,3,1,2020-01-03T10:31:27.000Z,0
6,3,1,2020-01-03T10:36:07.000Z,0
6,3,1,2020-01-03T10:36:07.000Z,0
6,3,1,2020-01-03T10:39:06.000Z,0
6,3,1,2020-01-03T10:39:07.000Z,0
6,3,1,2020-01-03T11:01:15.000Z,0
6,3,0,2020-01-03T11:01:18.000Z,0
6,3,1,2020-01-03T11:01:18.000Z,0
6,3,1,2020-01-03T13:02:37.000Z,0
6,3,63,2020-01-03T13:03:01.000Z,0
6,3,1,2020-01-03T13:53:44.000Z,0
6,3,4835,2020-01-03T14:10:55.000Z,0
6,3,1,2020-01-03T14:10:56.000Z,0
6,3,4835,2020-01-03T14:10:56.000Z,0
6,3,1,2020-01-03T14:50:36.000Z,0
6,3,421,2020-01-03T14:54:33.000Z,0
6,3,1,2020-01-03T15:01:37.000Z,0
6,3,1,2020-01-03T15:05:51.000Z,0
6,3,1,2020-01-03T15:20:33.000Z,0
6,3,1,2020-01-03T15:20:33.000Z,0
6,3,1,2020-01-03T15:25:21.000Z,0
6,3,1,2020-01-03T15:52:06.000Z,0
6,3,451,2020-01-03T15:53:48.000Z,0
6,3,null,2020-01-03T16:28:12.000Z,0
6,3,1,2020-01-03T16:28:38.000Z,0
6,3,347,2020-01-03T16:30:23.000Z,0
6,3,1,2020-01-03T16:30:23.000Z,0
6,3,347,2020-01-03T16:30:23.000Z,0
6,3,null,2020-01-03T16:31:21.000Z,0
6,3,1,2020-01-03T16:31:29.000Z,0
6,3,160,2020-01-03T16:32:09.000Z,0
6,3,1,2020-01-03T16:32:09.000Z,0
6,3,160,2020-01-03T16:32:09.000Z,0
6,3,null,2020-01-03T16:36:08.000Z,0
6,3,1,2020-01-03T16:36:11.000Z,0
6,3,18,2020-01-03T16:36:24.000Z,0
6,3,1,2020-01-03T16:36:24.000Z,0
6,3,18,2020-01-03T16:36:25.000Z,0
6,3,null,2020-01-03T16:39:08.000Z,0
6,3,1,2020-01-03T16:39:10.000Z,0
6,3,7,2020-01-03T16:39:14.000Z,0
6,3,1,2020-01-03T16:39:14.000Z,0
6,3,7,2020-01-03T16:39:15.000Z,0
6,3,1,2020-01-03T16:53:59.000Z,0
6,3,482,2020-01-03T16:56:37.000Z,0
6,3,null,2020-01-03T17:01:19.000Z,0
6,3,1,2020-01-03T17:01:20.000Z,0
6,3,1,2020-01-03T17:01:27.000Z,0
6,3,1,2020-01-03T17:14:16.000Z,0
6,3,11959,2020-01-03T17:14:17.000Z,0
6,3,1,2020-01-03T17:27:03.000Z,0
6,3,1,2020-01-03T17:27:27.000Z,0
6,3,1,2020-01-03T17:39:37.000Z,0
6,3,1,2020-01-03T17:39:37.000Z,0
6,3,1,2020-01-03T17:54:47.000Z,0
6,3,1,2020-01-03T18:20:02.000Z,0
6,3,430,2020-01-03T17:57:41.000Z,0
6,3,1,2020-01-03T18:23:49.000Z,0
6,3,1,2020-01-03T19:15:06.000Z,0
6,3,1,2020-01-03T18:53:41.000Z,0
6,3,348,2020-01-03T18:58:02.000Z,0
6,3,null,2020-01-03T19:15:17.000Z,0
6,3,1,2020-01-03T20:12:43.000Z,0
6,3,1,2020-01-03T19:53:10.000Z,0
6,3,351,2020-01-03T19:55:17.000Z,0
6,3,1,2020-01-03T20:08:40.000Z,0
6,3,16634,2020-01-03T20:08:41.000Z,0
6,3,1,2020-01-03T20:40:53.000Z,0
6,3,1,2020-01-03T20:52:12.000Z,0
6,3,323,2020-01-03T20:53:46.000Z,0
6,3,1,2020-01-03T21:29:57.000Z,0
6,3,1,2020-01-03T21:25:18.000Z,0
6,3,1,2020-01-03T21:25:33.000Z,0
6,3,1,2020-01-03T21:25:38.000Z,0
6,3,1,2020-01-03T21:25:38.000Z,0
6,3,1,2020-01-03T21:25:46.000Z,0
6,3,1,2020-01-03T21:25:46.000Z,0
6,3,1,2020-01-03T22:25:00.000Z,0
6,3,1,2020-01-03T21:53:14.000Z,0
6,3,274,2020-01-03T21:54:42.000Z,0
6,3,null,2020-01-03T22:28:08.000Z,0
6,3,1,2020-01-03T22:28:18.000Z,0
6,3,725,2020-01-03T22:30:04.000Z,0
6,3,1,2020-01-03T22:30:04.000Z,0
6,3,725,2020-01-03T22:30:04.000Z,0
6,3,null,2020-01-03T22:31:29.000Z,0
6,3,1,2020-01-03T22:31:35.000Z,0
6,3,338,2020-01-03T22:32:09.000Z,0
6,3,1,2020-01-03T22:32:09.000Z,0
6,3,338,2020-01-03T22:32:10.000Z,0
6,3,null,2020-01-03T22:36:13.000Z,0
6,3,1,2020-01-03T22:36:16.000Z,0
6,3,24,2020-01-03T22:36:35.000Z,0
6,3,1,2020-01-03T22:36:35.000Z,0
6,3,24,2020-01-03T22:36:35.000Z,0
6,3,null,2020-01-03T22:39:15.000Z,0
6,3,1,2020-01-03T22:39:17.000Z,0
6,3,11,2020-01-03T22:39:32.000Z,0
6,3,1,2020-01-03T22:39:32.000Z,0
6,3,11,2020-01-03T22:39:32.000Z,0
6,3,1,2020-01-03T23:25:14.000Z,0
6,3,1,2020-01-03T22:54:01.000Z,0
6,3,153,2020-01-03T22:55:32.000Z,0
6,3,null,2020-01-03T23:01:16.000Z,0
6,3,1,2020-01-03T23:01:18.000Z,0
6,3,1,2020-01-03T23:01:21.000Z,0
6,3,1,2020-01-03T23:13:07.000Z,0
6,3,13238,2020-01-03T23:13:08.000Z,0
6,3,1,2020-01-04T00:09:27.000Z,0
6,3,1,2020-01-03T23:52:38.000Z,0
6,3,91,2020-01-03T23:53:46.000Z,0
6,3,1,2020-01-04T00:26:26.000Z,0
6,3,1,2020-01-04T00:53:46.000Z,0
6,3,46,2020-01-04T00:54:32.000Z,0
6,3,null,2020-01-04T01:16:12.000Z,0
6,3,1,2020-01-04T01:53:54.000Z,0
6,3,21,2020-01-04T01:55:03.000Z,0
6,3,1,2020-01-04T02:14:40.000Z,0
6,3,3445,2020-01-04T02:14:42.000Z,0
6,3,1,2020-01-04T02:54:05.000Z,0
6,3,3,2020-01-04T02:54:50.000Z,0
6,3,1,2020-01-04T03:26:58.000Z,0
6,3,1,2020-01-04T03:53:11.000Z,0
6,3,null,2020-01-04T04:28:09.000Z,0
6,3,1,2020-01-04T04:28:35.000Z,0
6,3,52,2020-01-04T04:30:24.000Z,0
6,3,1,2020-01-04T04:30:24.000Z,0
6,3,52,2020-01-04T04:30:24.000Z,0
6,3,null,2020-01-04T04:31:33.000Z,0
6,3,1,2020-01-04T04:31:41.000Z,0
6,3,19,2020-01-04T04:32:51.000Z,0
6,3,1,2020-01-04T04:32:51.000Z,0
6,3,19,2020-01-04T04:32:51.000Z,0
6,3,null,2020-01-04T04:36:08.000Z,0
6,3,1,2020-01-04T04:36:09.000Z,0
6,3,1,2020-01-04T04:36:23.000Z,0
6,3,1,2020-01-04T04:36:23.000Z,0
6,3,1,2020-01-04T04:36:23.000Z,0
6,3,null,2020-01-04T04:39:07.000Z,0
6,3,1,2020-01-04T04:39:09.000Z,0
6,3,1,2020-01-04T04:39:16.000Z,0
6,3,1,2020-01-04T04:53:54.000Z,0
6,3,null,2020-01-04T05:01:20.000Z,0
6,3,1,2020-01-04T05:01:24.000Z,0
6,3,0,2020-01-04T05:01:51.000Z,0
6,3,1,2020-01-04T05:01:51.000Z,0
6,3,1,2020-01-04T05:25:46.000Z,0
6,3,236,2020-01-04T05:25:47.000Z,0
7,4,1,2020-01-04T06:17:31.000Z,0
7,4,null,2020-01-04T08:09:38.000Z,0
7,4,1,2020-01-04T09:17:41.000Z,0
7,4,1,2020-01-04T10:07:39.000Z,0
7,4,1,2020-01-04T10:17:11.000Z,0
7,4,1,2020-01-04T10:28:07.000Z,0
7,4,0,2020-01-04T10:28:19.000Z,0
7,4,1,2020-01-04T10:28:19.000Z,0
7,4,1,2020-01-04T10:31:22.000Z,0
7,4,1,2020-01-04T10:31:39.000Z,0
7,4,1,2020-01-04T10:36:07.000Z,0
7,4,0,2020-01-04T10:36:10.000Z,0
7,4,1,2020-01-04T10:36:10.000Z,0
7,4,1,2020-01-04T10:39:07.000Z,0
7,4,0,2020-01-04T10:39:10.000Z,0
7,4,1,2020-01-04T10:39:10.000Z,0
7,4,1,2020-01-04T11:13:39.000Z,0
7,4,null,2020-01-04T11:01:18.000Z,0
7,4,1,2020-01-04T11:01:21.000Z,0
7,4,0,2020-01-04T11:01:24.000Z,0
7,4,1,2020-01-04T11:01:24.000Z,0
7,4,1,2020-01-04T12:04:56.000Z,0
7,4,1,2020-01-04T12:22:05.000Z,0
7,4,1,2020-01-04T12:48:01.000Z,0
7,4,1,2020-01-04T13:03:28.000Z,0
7,4,4,2020-01-04T13:03:55.000Z,0
7,4,1,2020-01-04T14:15:54.000Z,0
7,4,null,2020-01-04T13:53:19.000Z,0
7,4,1,2020-01-04T13:54:45.000Z,0
7,4,1,2020-01-04T15:18:28.000Z,0
7,4,1,2020-01-04T14:52:47.000Z,0
7,4,16,2020-01-04T14:53:29.000Z,0
7,4,1,2020-01-04T15:03:36.000Z,0
7,4,419,2020-01-04T15:03:37.000Z,0
7,4,1,2020-01-04T15:23:42.000Z,0
7,4,285,2020-01-04T16:19:15.000Z,0
7,4,1,2020-01-04T16:19:23.000Z,0
7,4,1,2020-01-04T15:52:06.000Z,0
7,4,13,2020-01-04T15:52:46.000Z,0
7,4,1,2020-01-04T16:19:15.000Z,0
7,4,285,2020-01-04T16:19:17.000Z,0
7,4,1,2020-01-04T16:28:13.000Z,0
7,4,0,2020-01-04T16:28:59.000Z,0
7,4,1,2020-01-04T16:28:59.000Z,0
7,4,null,2020-01-04T16:31:23.000Z,0
7,4,1,2020-01-04T16:31:27.000Z,0
7,4,1,2020-01-04T16:31:49.000Z,0
7,4,1,2020-01-04T16:36:08.000Z,0
7,4,1,2020-01-04T16:36:11.000Z,0
7,4,1,2020-01-04T16:39:08.000Z,0
7,4,1,2020-01-04T16:39:08.000Z,0
7,4,1,2020-01-04T17:19:39.000Z,0
7,4,1,2020-01-04T16:52:35.000Z,0
7,4,1,2020-01-04T16:56:08.000Z,0
7,4,16,2020-01-04T16:53:23.000Z,0
7,4,null,2020-01-04T17:01:18.000Z,0
7,4,1,2020-01-04T17:01:20.000Z,0
7,4,1,2020-01-04T17:01:24.000Z,0
7,4,1,2020-01-04T18:11:50.000Z,0
7,4,587,2020-01-04T18:29:41.000Z,0
7,4,1,2020-01-04T17:52:45.000Z,0
7,4,19,2020-01-04T17:53:20.000Z,0
7,4,1,2020-01-04T18:29:41.000Z,0
7,4,587,2020-01-04T18:29:41.000Z,0
7,4,1,2020-01-04T19:06:07.000Z,0
7,4,1,2020-01-04T18:51:14.000Z,0
7,4,13,2020-01-04T18:51:34.000Z,0
7,4,1,2020-01-04T20:14:56.000Z,0
7,4,1,2020-01-04T19:51:41.000Z,0
7,4,14,2020-01-04T19:52:06.000Z,0
7,4,1,2020-01-04T19:55:08.000Z,0
7,4,456,2020-01-04T21:14:40.000Z,0
7,4,1,2020-01-04T21:15:13.000Z,0
7,4,1,2020-01-04T20:52:06.000Z,0
7,4,8,2020-01-04T20:52:36.000Z,0
7,4,1,2020-01-04T21:14:40.000Z,0
7,4,456,2020-01-04T21:14:41.000Z,0
7,4,1,2020-01-04T21:16:35.000Z,0
7,4,456,2020-01-04T21:16:35.000Z,0
7,4,1,2020-01-04T21:24:33.000Z,0
7,4,1,2020-01-04T22:19:02.000Z,0
7,4,1,2020-01-04T21:52:23.000Z,0
7,4,5,2020-01-04T21:53:11.000Z,0
7,4,null,2020-01-04T21:58:22.000Z,0
7,4,null,2020-01-04T22:28:07.000Z,0
7,4,1,2020-01-04T22:28:18.000Z,0
7,4,0,2020-01-04T22:29:03.000Z,0
7,4,1,2020-01-04T22:29:03.000Z,0
7,4,null,2020-01-04T22:31:22.000Z,0
7,4,1,2020-01-04T22:31:29.000Z,0
7,4,0,2020-01-04T22:31:56.000Z,0
7,4,1,2020-01-04T22:31:56.000Z,0
7,4,1,2020-01-04T22:35:23.000Z,0
7,4,134,2020-01-04T22:35:23.000Z,0
7,4,1,2020-01-04T22:36:08.000Z,0
7,4,0,2020-01-04T22:36:13.000Z,0
7,4,1,2020-01-04T22:36:13.000Z,0
7,4,1,2020-01-04T22:39:08.000Z,0
7,4,0,2020-01-04T22:39:13.000Z,0
7,4,1,2020-01-04T22:39:13.000Z,0
7,4,1,2020-01-04T23:27:26.000Z,0
7,4,1,2020-01-04T22:52:17.000Z,0
7,4,4,2020-01-04T22:53:06.000Z,0
7,4,1,2020-01-04T22:56:13.000Z,0
7,4,null,2020-01-04T23:01:16.000Z,0
7,4,1,2020-01-04T23:01:22.000Z,0
7,4,0,2020-01-04T23:01:27.000Z,0
7,4,1,2020-01-04T23:01:27.000Z,0
7,4,1,2020-01-05T00:20:33.000Z,0
7,4,1,2020-01-04T23:53:15.000Z,0
7,4,3,2020-01-04T23:54:03.000Z,0
7,4,102,2020-01-05T00:27:07.000Z,0
7,4,1,2020-01-05T00:27:07.000Z,0
7,4,102,2020-01-05T00:27:07.000Z,0
7,4,1,2020-01-05T01:09:05.000Z,0
7,4,1,2020-01-05T00:52:13.000Z,0
7,4,1,2020-01-05T00:52:51.000Z,0
7,4,1,2020-01-05T02:20:07.000Z,0
7,4,1,2020-01-05T01:51:56.000Z,0
7,4,1,2020-01-05T01:55:29.000Z,0
7,4,1,2020-01-05T03:29:33.000Z,0
7,4,1,2020-01-05T02:54:21.000Z,0
7,4,2,2020-01-05T02:55:37.000Z,0
7,4,1,2020-01-05T04:18:10.000Z,0
7,4,1,2020-01-05T03:44:45.000Z,0
7,4,80,2020-01-05T03:44:46.000Z,0
7,4,1,2020-01-05T03:52:03.000Z,0
7,4,1,2020-01-05T04:28:19.000Z,0
7,4,0,2020-01-05T04:29:26.000Z,0
7,4,1,2020-01-05T04:29:26.000Z,0
7,4,1,2020-01-05T04:31:27.000Z,0
7,4,1,2020-01-05T04:31:54.000Z,0
7,4,1,2020-01-05T04:36:08.000Z,0
7,4,0,2020-01-05T04:36:21.000Z,0
7,4,1,2020-01-05T04:36:21.000Z,0
7,4,null,2020-01-05T04:39:08.000Z,0
7,4,1,2020-01-05T04:39:13.000Z,0
7,4,0,2020-01-05T04:39:18.000Z,0
7,4,1,2020-01-05T04:39:18.000Z,0
7,4,1,2020-01-05T04:52:12.000Z,0
7,4,1,2020-01-05T04:56:02.000Z,0
7,4,1,2020-01-05T05:01:16.000Z,0
7,4,0,2020-01-05T05:01:21.000Z,0
7,4,1,2020-01-05T05:01:21.000Z,0
(env)
sonargd@sdcpiapplnx143 Time_Series
